classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
404297369,xanith,2367588,27e774a3385def0abeaa,21165,label all for images 1-100 for 2020,32.16,2022-03-22 22:42:22 UTC,,,"{""source"":""api"",""session"":""4fac330e2a1f7370fc8eda6da6c50f41ffc5223a95e8838cafa6967132d201a0"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2022-03-22T22:41:24.284Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-22T22:42:22.849Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-22T22:41:24.155Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x"":307.3125,""y"":304.75,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":91.3125,""x2"":155.3125,""y1"":384.75,""y2"":39.75,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":291.3125,""y"":23.75,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":304.3125,""y"":401.75,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":310.3125,""y"":362.75,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":299.3125,""y"":325.75,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":305.3125,""x2"":298.3125,""y1"":399.75,""y2"":164.75,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":304.3125,""y"":223.75,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":296.3125,""y"":160.75,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":292.3125,""x2"":268.3125,""y1"":163.75,""y2"":86.75,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":263.3125,""x2"":290.3125,""y1"":81.75,""y2"":25.75,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""}]}]","{""74156626"":{""retired"":null,""Filename"":""IMG_0776.jpg""}}",74156626
404517184,xanith,2367588,ac9ff83d2d40e3ebb04b,21165,label all for images 1-100 for 2020,32.16,2022-03-23 19:32:08 UTC,,,"{""source"":""api"",""session"":""23a9e238e1523c69be9019894a9988866576e5d6c1c64398e30e11fd7afe547f"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2022-03-23T19:30:37.221Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-23T19:32:08.948Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-23T19:30:36.713Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x"":233.8125,""y"":35.75,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x1"":274.83123779296875,""x2"":253.2312469482422,""y1"":400.7749938964844,""y2"":191.0749969482422,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":247.8312530517578,""x2"":211.8312530517578,""y1"":192.875,""y2"":104.67499542236328,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":211.8312530517578,""x2"":229.8312530517578,""y1"":98.375,""y2"":40.77499771118164,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":253.2312469482422,""y"":351.2749938964844,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":147.03125,""x2"":139.8312530517578,""y1"":352.17498779296875,""y2"":63.27499771118164,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":275.73126220703125,""y"":371.9750061035156,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":274.40411376953125,""y"":401.3217468261719,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":277.0250244140625,""y"":354.94305419921875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":270.0923156738281,""y"":335.4053955078125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":272.61328125,""y"":315.86773681640625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":268.8318176269531,""y"":293.8091125488281,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156706"":{""retired"":null,""Filename"":""IMG_1066.jpg""}}",74156706
404737139,Yijia0725,2367605,377b2119569bf82c01bb,21165,label all for images 1-100 for 2020,32.16,2022-03-24 16:58:29 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T16:56:47.407Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T16:58:28.620Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x1"":278.29486083984375,""x2"":338.2956848144531,""y1"":259.39263916015625,""y2"":152.11849975585938,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":343.75030517578125,""x2"":386.4781494140625,""y1"":143.0274658203125,""y2"":45.75344467163086,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":395.5691833496094,""y"":44.84434509277344,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x1"":282.84039306640625,""x2"":274.6584777832031,""y1"":366.66680908203125,""y2"":270.3018798828125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":287.3858947753906,""y"":372.1214294433594,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":290.1132507324219,""y"":343.0301208496094,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":169.20252990722656,""x2"":98.29249572753906,""y1"":65.75371551513672,""y2"":406.6673278808594,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":295.3165588378906,""y"":343.271728515625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":305.10003662109375,""y"":341.3150329589844,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":294.14251708984375,""y"":311.5732727050781,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":299.62127685546875,""y"":285.3535461425781,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":290.6204833984375,""y"":293.9630126953125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":287.4897766113281,""y"":346.0111083984375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":283.96771240234375,""y"":319.7913818359375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":267.4014434814453,""y"":283.5957946777344,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156657"":{""retired"":null,""Filename"":""IMG_0850.jpg""}}",74156657
404737386,Yijia0725,2367605,377b2119569bf82c01bb,21165,label all for images 1-100 for 2020,32.16,2022-03-24 16:59:32 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T16:58:29.988Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T16:59:31.347Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x"":303.40380859375,""y"":16.148611068725586,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x1"":305.20263671875,""x2"":304.30322265625,""y1"":87.20227813720703,""y2"":16.148611068725586,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":287.21435546875,""y"":396.6005554199219,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":291.71142578125,""y"":341.736328125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":154.10118103027344,""x2"":154.10118103027344,""y1"":63.817527770996094,""y2"":391.20404052734375,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":289.01318359375,""y"":307.5586242675781,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":280.9184875488281,""y"":330.0439453125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":290.8120422363281,""x2"":280.9184265136719,""y1"":393.00286865234375,""y2"":252.69442749023438,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":279.1196594238281,""y"":284.173828125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":289.01318359375,""y"":257.19146728515625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":281.81787109375,""x2"":306.10205078125,""y1"":243.70025634765625,""y2"":97.09581756591797,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":279.1196594238281,""y"":216.71783447265625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156689"":{""retired"":null,""Filename"":""IMG_1008.jpg""}}",74156689
404738157,Yijia0725,2367605,25d77869212ffb9d949c,21165,label all for images 1-100 for 2020,32.16,2022-03-24 17:01:56 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T16:59:34.343Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T17:01:55.455Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x1"":299.80615234375,""x2"":327.6879577636719,""y1"":212.106201171875,""y2"":85.28888702392578,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":322.29150390625,""y"":81.69123077392578,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":298.00732421875,""y"":381.1959533691406,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":292.61083984375,""y"":345.2193908691406,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":149.60411071777344,""x2"":150.50350952148438,""y1"":64.60237884521484,""y2"":347.91766357421875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":301.3083190917969,""y"":333.5242614746094,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":296.5762634277344,""y"":342.55816650390625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":298.9067077636719,""x2"":299.80615234375,""y1"":374.9000549316406,""y2"":226.496826171875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":296.1460876464844,""y"":322.3393859863281,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":300.8781433105469,""y"":308.57342529296875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156701"":{""retired"":null,""Filename"":""IMG_1056.jpg""}}",74156701
404739142,Yijia0725,2367605,25d77869212ffb9d949c,21165,label all for images 1-100 for 2020,32.16,2022-03-24 17:05:08 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T17:02:01.345Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T17:05:07.527Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x1"":315.09619140625,""x2"":303.40380859375,""y1"":416.9673156738281,""y2"":341.4456481933594,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":308.8003234863281,""x2"":318.69384765625,""y1"":216.42715454101562,""y2"":98.60396575927734,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":318.69384765625,""x2"":312.39794921875,""y1"":86.9115982055664,""y2"":18.556167602539062,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":305.20263671875,""y"":12.260270118713379,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":316.89501953125,""y"":419.6655578613281,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x1"":163.99472045898438,""x2"":94.73986053466797,""y1"":63.56559753417969,""y2"":401.7450866699219,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":302.5044250488281,""y"":378.3603515625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x"":301.37786865234375,""y"":373.1923828125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":314.1543884277344,""y"":365.8362121582031,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":302.926513671875,""y"":354.9954833984375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":309.89556884765625,""y"":336.798583984375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":303.40380859375,""x2"":308.8003234863281,""y1"":334.2503356933594,""y2"":223.6224822998047,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":307.959716796875,""y"":292.2450866699219,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":316.4774169921875,""y"":259.1827087402344,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":312.9928894042969,""y"":248.34201049804688,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":293.0863952636719,""y"":291.3296203613281,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156640"":{""retired"":null,""Filename"":""IMG_0806.jpg""}}",74156640
404740712,Yijia0725,2367605,4adaed0457be0541c78c,21165,label all for images 1-100 for 2020,32.16,2022-03-24 17:10:21 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T17:05:16.210Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T17:10:20.071Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x1"":253.93606567382812,""x2"":417.62933349609375,""y1"":218.76858520507812,""y2"":36.18763732910156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":418.52874755859375,""y"":25.394672393798828,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":128.9176025390625,""y"":412.97406005859375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x1"":158.59823608398438,""x2"":81.24867248535156,""y1"":68.56652069091797,""y2"":437.3260498046875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":156.79940795898438,""y"":352.78118896484375,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x"":155.00057983398438,""y"":341.08880615234375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":179.2847442626953,""y"":342.88763427734375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":181.0835723876953,""y"":315.0058288574219,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":199.9712677001953,""y"":291.62109375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":131.61582946777344,""x2"":244.94195556640625,""y1"":408.5448303222656,""y2"":227.7626953125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":208.96539306640625,""y"":271.833984375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156672"":{""retired"":null,""Filename"":""IMG_0882.jpg""}}",74156672
404741134,Yijia0725,2367605,4adaed0457be0541c78c,21165,label all for images 1-100 for 2020,32.16,2022-03-24 17:11:49 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T17:10:21.067Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T17:11:48.489Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x"":292.61083984375,""y"":11.690300941467285,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x1"":331.2856750488281,""x2"":324.09033203125,""y1"":387.6451721191406,""y2"":340.87567138671875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":323.19091796875,""x2"":327.6879577636719,""y1"":330.0826721191406,""y2"":243.7389678955078,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":342.97802734375,""x2"":271.02496337890625,""y1"":107.02813720703125,""y2"":62.95685577392578,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x1"":267.4272766113281,""x2"":302.5044250488281,""y1"":55.76156234741211,""y2"":1.796751618385315,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":327.6879577636719,""y"":387.6451721191406,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":323.19091796875,""y"":357.0650939941406,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":153.20176696777344,""x2"":155.00057983398438,""y1"":58.45980453491211,""y2"":386.7457580566406,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":319.5932922363281,""y"":352.5680236816406,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":334.8832702636719,""y"":325.5856018066406,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":315.99560546875,""y"":303.1003112792969,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":317.79443359375,""y"":233.84544372558594,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":330.38623046875,""y"":257.230224609375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":333.98388671875,""x2"":350.1733093261719,""y1"":237.44308471679688,""y2"":113.32404327392578,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":348.37451171875,""y"":184.37770080566406,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156688"":{""retired"":null,""Filename"":""IMG_1006.jpg""}}",74156688
404744456,Yijia0725,2367605,38ace852d3d96b9e39cd,21165,label all for images 1-100 for 2020,32.16,2022-03-24 17:25:12 UTC,,,"{""source"":""api"",""session"":""fd4e847b8c92bf49d20aa3f49760b8ee3f26d62ef094b0f40129b036cb5d69f2"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2022-03-24T17:11:49.759Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2022-03-24T17:25:11.146Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-03-24T16:56:48.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""54301""}","[{""task"":""T0"",""task_label"":""label for images from 1-100"",""value"":[{""x1"":310.59912109375,""x2"":437.41644287109375,""y1"":219.21258544921875,""y2"":97.7917709350586,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":444.61175537109375,""y"":96.89234161376953,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":183.78179931640625,""y"":384.7046813964844,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom ""},{""x"":207.1665802001953,""y"":350.5269470214844,""tool"":3,""frame"":0,""details"":[],""tool_label"":""First Pod Height""},{""x1"":156.79940795898438,""x2"":88.44398498535156,""y1"":69.01054382324219,""y2"":428.77593994140625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Length of Vertical Ruler""},{""x"":205.46922302246094,""y"":355.8451843261719,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":220.5687713623047,""y"":334.1637878417969,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x"":242.25018310546875,""y"":324.4845886230469,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""},{""x1"":188.66603088378906,""x2"":305.5897979736328,""y1"":391.8999938964844,""y2"":226.40789794921875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Plant Length""},{""x"":249.60638427734375,""y"":297.7991943359375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Branching Points""}]}]","{""74156676"":{""retired"":null,""Filename"":""IMG_0890.jpg""}}",74156676
